"IDCLIENTE","NOMBREUSUARIO","IDMEMBRECIA","IDROL","IDPERSONA","ESTADO","CLAVEUSUARIO"
1863,"Esteban",3,3,1863,"Activo",1234
1864,"Diego",1,1,1864,"Inactivo",1234
1865,"Luis",1,1,1865,"Activo",1234
1866,"Bryan",2,2,1866,"Activo",1234
1867,"Karol",2,2,1867,"Inactivo",1234
1868,"Esteban",3,3,1868,"Activo",1234
1869,"Diego",1,1,1869,"Inactivo",1234
1870,"Luis",1,1,1870,"Activo",1234
1871,"Bryan",2,2,1871,"Activo",1234
1872,"Karol",2,2,1872,"Inactivo",1234
1873,"Esteban",3,3,1873,"Activo",1234
1874,"Diego",1,1,1874,"Inactivo",1234
1875,"Luis",1,1,1875,"Activo",1234
1876,"Bryan",2,2,1876,"Activo",1234
1877,"Karol",2,2,1877,"Inactivo",1234
1878,"Esteban",3,3,1878,"Activo",1234
1879,"Diego",1,1,1879,"Inactivo",1234
1880,"Luis",1,1,1880,"Activo",1234
1881,"Bryan",2,2,1881,"Activo",1234
1882,"Karol",2,2,1882,"Inactivo",1234
1883,"Esteban",1,1,1883,"Activo",1234
1884,"Diego",2,2,1884,"Inactivo",1234
1885,"Luis",2,2,1885,"Activo",1234
1886,"Bryan",3,3,1886,"Activo",1234
1887,"Karol",1,1,1887,"Inactivo",1234
1888,"Esteban",1,1,1888,"Activo",1234
1889,"Diego",2,2,1889,"Inactivo",1234
1890,"Luis",2,2,1890,"Activo",1234
1891,"Bryan",3,3,1891,"Activo",1234
1892,"Karol",1,1,1892,"Inactivo",1234
1893,"Esteban",1,1,1893,"Activo",1234
1894,"Diego",2,2,1894,"Inactivo",1234
1895,"Luis",2,2,1895,"Activo",1234
1896,"Bryan",3,3,1896,"Activo",1234
1897,"Karol",1,1,1897,"Inactivo",1234
1898,"Esteban",1,1,1898,"Activo",1234
1899,"Diego",2,2,1899,"Inactivo",1234
1900,"Luis",2,2,1900,"Activo",1234
1901,"Bryan",3,3,1901,"Activo",1234
1902,"Karol",1,1,1902,"Inactivo",1234
1903,"Esteban",2,2,1903,"Activo",1234
1904,"Diego",2,2,1904,"Inactivo",1234
1905,"Luis",3,3,1905,"Activo",1234
1906,"Bryan",1,1,1906,"Activo",1234
1907,"Karol",1,1,1907,"Inactivo",1234
1908,"Esteban",2,2,1908,"Activo",1234
1909,"Diego",2,2,1909,"Inactivo",1234
1910,"Luis",3,3,1910,"Activo",1234
1911,"Bryan",1,1,1911,"Activo",1234
1912,"Karol",1,1,1912,"Inactivo",1234
1913,"Esteban",2,2,1913,"Activo",1234
1914,"Diego",2,2,1914,"Inactivo",1234
1915,"Luis",3,3,1915,"Activo",1234
1916,"Bryan",1,1,1916,"Activo",1234
1917,"Karol",1,1,1917,"Inactivo",1234
1918,"Esteban",2,2,1918,"Activo",1234
1919,"Diego",2,2,1919,"Inactivo",1234
1920,"Luis",3,3,1920,"Activo",1234
1921,"Bryan",1,1,1921,"Activo",1234
1922,"Karol",2,2,1922,"Inactivo",1234
1923,"Esteban",2,2,1923,"Activo",1234
1924,"Diego",3,3,1924,"Inactivo",1234
1925,"Luis",1,1,1925,"Activo",1234
1926,"Bryan",1,1,1926,"Activo",1234
1927,"Karol",2,2,1927,"Inactivo",1234
1928,"Esteban",2,2,1928,"Activo",1234
1929,"Diego",3,3,1929,"Inactivo",1234
1930,"Luis",1,1,1930,"Activo",1234
1931,"Bryan",1,1,1931,"Activo",1234
1932,"Karol",2,2,1932,"Inactivo",1234
1933,"Esteban",2,2,1933,"Activo",1234
1934,"Diego",3,3,1934,"Inactivo",1234
1935,"Luis",1,1,1935,"Activo",1234
1936,"Bryan",1,1,1936,"Activo",1234
1937,"Karol",1,1,1937,"Inactivo",1234
1938,"Esteban",2,2,1938,"Activo",1234
1939,"Diego",2,2,1939,"Inactivo",1234
1940,"Luis",3,3,1940,"Activo",1234
1941,"Bryan",1,1,1941,"Activo",1234
1942,"Karol",1,1,1942,"Inactivo",1234
1943,"Esteban",2,2,1943,"Activo",1234
1944,"Diego",2,2,1944,"Inactivo",1234
1945,"Luis",3,3,1945,"Activo",1234
1946,"Bryan",1,1,1946,"Activo",1234
1947,"Karol",1,1,1947,"Inactivo",1234
1948,"Esteban",2,2,1948,"Activo",1234
1949,"Diego",2,2,1949,"Inactivo",1234
1950,"Luis",3,3,1950,"Activo",1234
1951,"Bryan",1,1,1951,"Activo",1234
1952,"Karol",1,1,1952,"Inactivo",1234
1953,"Esteban",2,2,1953,"Activo",1234
1954,"Diego",2,2,1954,"Inactivo",1234
1955,"Luis",3,3,1955,"Activo",1234
1956,"Bryan",1,1,1956,"Activo",1234
1957,"Karol",2,2,1957,"Inactivo",1234
1958,"Esteban",2,2,1958,"Activo",1234
1959,"Diego",3,3,1959,"Inactivo",1234
1960,"Luis",1,1,1960,"Activo",1234
1961,"Bryan",1,1,1961,"Activo",1234
1962,"Karol",2,2,1962,"Inactivo",1234
1963,"Esteban",2,2,1963,"Activo",1234
1964,"Diego",3,3,1964,"Inactivo",1234
1965,"Luis",1,1,1965,"Activo",1234
1966,"Bryan",1,1,1966,"Activo",1234
1967,"Karol",2,2,1967,"Inactivo",1234
1968,"Esteban",2,2,1968,"Activo",1234
1969,"Diego",3,3,1969,"Inactivo",1234
1970,"Luis",1,1,1970,"Activo",1234
1971,"Bryan",1,1,1971,"Activo",1234
1972,"Karol",2,2,1972,"Inactivo",1234
1973,"Esteban",2,2,1973,"Activo",1234
1974,"Diego",3,3,1974,"Inactivo",1234
1975,"Luis",1,1,1975,"Activo",1234
1976,"Bryan",1,1,1976,"Activo",1234
1977,"Karol",2,2,1977,"Inactivo",1234
1978,"Esteban",2,2,1978,"Activo",1234
1979,"Diego",3,3,1979,"Inactivo",1234
1980,"Luis",1,1,1980,"Activo",1234
1981,"Bryan",1,1,1981,"Activo",1234
1982,"Karol",2,2,1982,"Inactivo",1234
1983,"Esteban",2,2,1983,"Activo",1234
1984,"Diego",3,3,1984,"Inactivo",1234
1985,"Luis",1,1,1985,"Activo",1234
1986,"Bryan",1,1,1986,"Activo",1234
1987,"Karol",2,2,1987,"Inactivo",1234
1988,"Esteban",2,2,1988,"Activo",1234
1989,"Diego",3,3,1989,"Inactivo",1234
1990,"Luis",1,1,1990,"Activo",1234
1991,"Bryan",1,1,1991,"Activo",1234
1992,"Karol",2,2,1992,"Inactivo",1234
1993,"Esteban",2,2,1993,"Activo",1234
1994,"Diego",3,3,1994,"Inactivo",1234
1995,"Luis",1,1,1995,"Activo",1234
1996,"Bryan",1,1,1996,"Activo",1234
1997,"Karol",2,2,1997,"Inactivo",1234
1998,"Esteban",2,2,1998,"Activo",1234
1999,"Diego",3,3,1999,"Inactivo",1234
2000,"Luis",1,1,2000,"Activo",1234
2001,"Bryan",1,1,2001,"Activo",1234
2002,"Karol",2,2,2002,"Inactivo",1234
2003,"Esteban",2,2,2003,"Activo",1234
2004,"Diego",3,3,2004,"Inactivo",1234
2005,"Luis",1,1,2005,"Activo",1234
2006,"Bryan",1,1,2006,"Activo",1234
2007,"Karol",2,2,2007,"Inactivo",1234
2008,"Esteban",2,2,2008,"Activo",1234
2009,"Diego",3,3,2009,"Inactivo",1234
2010,"Luis",1,1,2010,"Activo",1234
2011,"Bryan",1,1,2011,"Activo",1234
2012,"Karol",2,2,2012,"Inactivo",1234
2013,"Esteban",2,2,2013,"Activo",1234
2014,"Diego",1,1,2014,"Inactivo",1234
2015,"Luis",2,2,2015,"Activo",1234
2016,"Bryan",2,2,2016,"Activo",1234
2017,"Karol",3,3,2017,"Inactivo",1234
2018,"Esteban",1,1,2018,"Activo",1234
2019,"Diego",1,1,2019,"Inactivo",1234
2020,"Luis",2,2,2020,"Activo",1234
2021,"Bryan",2,2,2021,"Activo",1234
2022,"Karol",3,3,2022,"Inactivo",1234
2023,"Esteban",1,1,2023,"Activo",1234
2024,"Diego",1,1,2024,"Inactivo",1234
2025,"Luis",2,2,2025,"Activo",1234
2026,"Bryan",2,2,2026,"Activo",1234
2027,"Karol",3,3,2027,"Inactivo",1234
2028,"Esteban",1,1,2028,"Activo",1234
2029,"Diego",1,1,2029,"Inactivo",1234
2030,"Luis",2,2,2030,"Activo",1234
2031,"Bryan",2,2,2031,"Activo",1234
2032,"Karol",3,3,2032,"Inactivo",1234
2033,"Esteban",1,1,2033,"Activo",1234
2034,"Diego",2,2,2034,"Inactivo",1234
2035,"Luis",2,2,2035,"Activo",1234
2036,"Bryan",3,3,2036,"Activo",1234
2037,"Karol",1,1,2037,"Inactivo",1234
2038,"Esteban",1,1,2038,"Activo",1234
2039,"Diego",2,2,2039,"Inactivo",1234
2040,"Luis",2,2,2040,"Activo",1234
2041,"Bryan",3,3,2041,"Activo",1234
2042,"Karol",1,1,2042,"Inactivo",1234
2043,"Esteban",1,1,2043,"Activo",1234
2044,"Diego",2,2,2044,"Inactivo",1234
2045,"Luis",2,2,2045,"Activo",1234
2046,"Bryan",3,3,2046,"Activo",1234
2047,"Karol",1,1,2047,"Inactivo",1234
2048,"Esteban",1,1,2048,"Activo",1234
2049,"Diego",2,2,2049,"Inactivo",1234
2050,"Luis",2,2,2050,"Activo",1234
2051,"Bryan",3,3,2051,"Activo",1234
2052,"Karol",1,1,2052,"Inactivo",1234
2053,"Esteban",2,2,2053,"Activo",1234
2054,"Diego",2,2,2054,"Inactivo",1234
2055,"Luis",3,3,2055,"Activo",1234
2056,"Bryan",1,1,2056,"Activo",1234
2057,"Karol",1,1,2057,"Inactivo",1234
2058,"Esteban",2,2,2058,"Activo",1234
2059,"Diego",2,2,2059,"Inactivo",1234
2060,"Luis",3,3,2060,"Activo",1234
2061,"Bryan",1,1,2061,"Activo",1234
2062,"Karol",1,1,2062,"Inactivo",1234
2063,"Esteban",2,2,2063,"Activo",1234
2064,"Diego",2,2,2064,"Inactivo",1234
2065,"Luis",3,3,2065,"Activo",1234
2066,"Bryan",1,1,2066,"Activo",1234
2067,"Karol",1,1,2067,"Inactivo",1234
2068,"Esteban",1,1,2068,"Activo",1234
2069,"Diego",2,2,2069,"Inactivo",1234
2070,"Luis",2,2,2070,"Activo",1234
2071,"Bryan",3,3,2071,"Activo",1234
2072,"Karol",1,1,2072,"Inactivo",1234
2073,"Esteban",1,1,2073,"Activo",1234
2074,"Diego",2,2,2074,"Inactivo",1234
2075,"Luis",2,2,2075,"Activo",1234
2076,"Bryan",3,3,2076,"Activo",1234
2077,"Karol",1,1,2077,"Inactivo",1234
2078,"Esteban",1,1,2078,"Activo",1234
2079,"Diego",2,2,2079,"Inactivo",1234
2080,"Luis",2,2,2080,"Activo",1234
2081,"Bryan",3,3,2081,"Activo",1234
2082,"Karol",1,1,2082,"Inactivo",1234
2083,"Esteban",1,1,2083,"Activo",1234
2084,"Diego",2,2,2084,"Inactivo",1234
2085,"Luis",2,2,2085,"Activo",1234
2086,"Bryan",3,3,2086,"Activo",1234
2087,"Karol",1,1,2087,"Inactivo",1234
2088,"Esteban",1,1,2088,"Activo",1234
2089,"Diego",2,2,2089,"Inactivo",1234
2090,"Luis",2,2,2090,"Activo",1234
2091,"Bryan",3,3,2091,"Activo",1234
2092,"Karol",1,1,2092,"Inactivo",1234
2093,"Esteban",1,1,2093,"Activo",1234
2094,"Diego",2,2,2094,"Inactivo",1234
2095,"Luis",2,2,2095,"Activo",1234
2096,"Bryan",3,3,2096,"Activo",1234
2097,"Karol",1,1,2097,"Inactivo",1234
2098,"Esteban",1,1,2098,"Activo",1234
2099,"Diego",2,2,2099,"Inactivo",1234
2100,"Luis",2,2,2100,"Activo",1234
2101,"Bryan",3,3,2101,"Activo",1234
2102,"Karol",1,1,2102,"Inactivo",1234
2103,"Esteban",1,1,2103,"Activo",1234
2104,"Diego",2,2,2104,"Inactivo",1234
2105,"Luis",2,2,2105,"Activo",1234
2106,"Bryan",3,3,2106,"Activo",1234
2107,"Karol",1,1,2107,"Inactivo",1234
2108,"Esteban",1,1,2108,"Activo",1234
2109,"Diego",2,2,2109,"Inactivo",1234
2110,"Luis",2,2,2110,"Activo",1234
2111,"Bryan",3,3,2111,"Activo",1234
2112,"Karol",1,1,2112,"Inactivo",1234
2113,"Esteban",1,1,2113,"Activo",1234
2114,"Diego",2,2,2114,"Inactivo",1234
2115,"Luis",2,2,2115,"Activo",1234
2116,"Bryan",3,3,2116,"Activo",1234
2117,"Karol",1,1,2117,"Inactivo",1234
2118,"Esteban",1,1,2118,"Activo",1234
2119,"Diego",2,2,2119,"Inactivo",1234
2120,"Luis",2,2,2120,"Activo",1234
2121,"Bryan",1,1,2121,"Activo",1234
2122,"Karol",2,2,2122,"Inactivo",1234
2123,"Esteban",2,2,2123,"Activo",1234
2124,"Diego",3,3,2124,"Inactivo",1234
2125,"Luis",1,1,2125,"Activo",1234
2126,"Bryan",1,1,2126,"Activo",1234
2127,"Karol",2,2,2127,"Inactivo",1234
2128,"Esteban",2,2,2128,"Activo",1234
2129,"Diego",3,3,2129,"Inactivo",1234
2130,"Luis",1,1,2130,"Activo",1234
2131,"Bryan",1,1,2131,"Activo",1234
2132,"Karol",2,2,2132,"Inactivo",1234
2133,"Esteban",2,2,2133,"Activo",1234
2134,"Diego",3,3,2134,"Inactivo",1234
2135,"Luis",1,1,2135,"Activo",1234
2136,"Bryan",1,1,2136,"Activo",1234
2137,"Karol",2,2,2137,"Inactivo",1234
2138,"Esteban",2,2,2138,"Activo",1234
2139,"Diego",3,3,2139,"Inactivo",1234
2140,"Luis",1,1,2140,"Activo",1234
2141,"Bryan",2,2,2141,"Activo",1234
2142,"Karol",2,2,2142,"Inactivo",1234
2143,"Esteban",3,3,2143,"Activo",1234
2144,"Diego",1,1,2144,"Inactivo",1234
2145,"Luis",1,1,2145,"Activo",1234
2146,"Bryan",2,2,2146,"Activo",1234
2147,"Karol",2,2,2147,"Inactivo",1234
2148,"Esteban",3,3,2148,"Activo",1234
2149,"Diego",1,1,2149,"Inactivo",1234
2150,"Luis",1,1,2150,"Activo",1234
2151,"Bryan",2,2,2151,"Activo",1234
2152,"Karol",2,2,2152,"Inactivo",1234
2153,"Esteban",3,3,2153,"Activo",1234
2154,"Diego",1,1,2154,"Inactivo",1234
2155,"Luis",1,1,2155,"Activo",1234
2156,"Bryan",2,2,2156,"Activo",1234
2157,"Karol",2,2,2157,"Inactivo",1234
2158,"Esteban",3,3,2158,"Activo",1234
2159,"Diego",1,1,2159,"Inactivo",1234
2160,"Luis",2,2,2160,"Activo",1234
2161,"Bryan",2,2,2161,"Activo",1234
2162,"Karol",3,3,2162,"Inactivo",1234
2163,"Esteban",1,1,2163,"Activo",1234
2164,"Diego",1,1,2164,"Inactivo",1234
2165,"Luis",2,2,2165,"Activo",1234
2166,"Bryan",2,2,2166,"Activo",1234
2167,"Karol",3,3,2167,"Inactivo",1234
2168,"Esteban",1,1,2168,"Activo",1234
2169,"Diego",1,1,2169,"Inactivo",1234
2170,"Luis",2,2,2170,"Activo",1234
2171,"Bryan",2,2,2171,"Activo",1234
2172,"Karol",3,3,2172,"Inactivo",1234
2173,"Esteban",1,1,2173,"Activo",1234
2174,"Diego",1,1,2174,"Inactivo",1234
2175,"Luis",1,1,2175,"Activo",1234
2176,"Bryan",2,2,2176,"Activo",1234
2177,"Karol",2,2,2177,"Inactivo",1234
2178,"Esteban",3,3,2178,"Activo",1234
2179,"Diego",1,1,2179,"Inactivo",1234
2180,"Luis",1,1,2180,"Activo",1234
2181,"Bryan",2,2,2181,"Activo",1234
2182,"Karol",2,2,2182,"Inactivo",1234
2183,"Esteban",3,3,2183,"Activo",1234
2184,"Diego",1,1,2184,"Inactivo",1234
2185,"Luis",1,1,2185,"Activo",1234
2186,"Bryan",2,2,2186,"Activo",1234
2187,"Karol",2,2,2187,"Inactivo",1234
2188,"Esteban",3,3,2188,"Activo",1234
2189,"Diego",1,1,2189,"Inactivo",1234
2190,"Luis",1,1,2190,"Activo",1234
2191,"Bryan",2,2,2191,"Activo",1234
2192,"Karol",2,2,2192,"Inactivo",1234
2193,"Esteban",3,3,2193,"Activo",1234
2194,"Diego",1,1,2194,"Inactivo",1234
2195,"Luis",2,2,2195,"Activo",1234
2196,"Bryan",2,2,2196,"Activo",1234
2197,"Karol",3,3,2197,"Inactivo",1234
2198,"Esteban",1,1,2198,"Activo",1234
2199,"Diego",1,1,2199,"Inactivo",1234
2200,"Luis",2,2,2200,"Activo",1234
2201,"Bryan",2,2,2201,"Activo",1234
2202,"Karol",3,3,2202,"Inactivo",1234
2203,"Esteban",1,1,2203,"Activo",1234
2204,"Diego",1,1,2204,"Inactivo",1234
2205,"Luis",2,2,2205,"Activo",1234
2206,"Bryan",2,2,2206,"Activo",1234
2207,"Karol",3,3,2207,"Inactivo",1234
2208,"Esteban",1,1,2208,"Activo",1234
2209,"Diego",1,1,2209,"Inactivo",1234
2210,"Luis",2,2,2210,"Activo",1234
2211,"Bryan",2,2,2211,"Activo",1234
2212,"Karol",3,3,2212,"Inactivo",1234
2213,"Esteban",1,1,2213,"Activo",1234
2214,"Diego",1,1,2214,"Inactivo",1234
2215,"Luis",2,2,2215,"Activo",1234
2216,"Bryan",2,2,2216,"Activo",1234
2217,"Karol",3,3,2217,"Inactivo",1234
2218,"Esteban",1,1,2218,"Activo",1234
2219,"Diego",1,1,2219,"Inactivo",1234
2220,"Luis",2,2,2220,"Activo",1234
2221,"Bryan",2,2,2221,"Activo",1234
2222,"Karol",3,3,2222,"Inactivo",1234
2223,"Esteban",1,1,2223,"Activo",1234
2224,"Diego",1,1,2224,"Inactivo",1234
2225,"Luis",2,2,2225,"Activo",1234
2226,"Bryan",2,2,2226,"Activo",1234
2227,"Karol",1,1,2227,"Inactivo",1234
2228,"Esteban",2,2,2228,"Activo",1234
2229,"Diego",2,2,2229,"Inactivo",1234
2230,"Luis",3,3,2230,"Activo",1234
2231,"Bryan",1,1,2231,"Activo",1234
2232,"Karol",1,1,2232,"Inactivo",1234
2233,"Esteban",2,2,2233,"Activo",1234
2234,"Diego",2,2,2234,"Inactivo",1234
2235,"Luis",3,3,2235,"Activo",1234
2236,"Bryan",1,1,2236,"Activo",1234
2237,"Karol",1,1,2237,"Inactivo",1234
2238,"Esteban",2,2,2238,"Activo",1234
2239,"Diego",2,2,2239,"Inactivo",1234
2240,"Luis",3,3,2240,"Activo",1234
2241,"Bryan",1,1,2241,"Activo",1234
2242,"Karol",1,1,2242,"Inactivo",1234
2243,"Esteban",2,2,2243,"Activo",1234
2244,"Diego",2,2,2244,"Inactivo",1234
2245,"Luis",3,3,2245,"Activo",1234
2246,"Bryan",1,1,2246,"Activo",1234
2247,"Karol",2,2,2247,"Inactivo",1234
2248,"Esteban",2,2,2248,"Activo",1234
2249,"Diego",3,3,2249,"Inactivo",1234
2250,"Luis",1,1,2250,"Activo",1234
2251,"Bryan",1,1,2251,"Activo",1234
2252,"Karol",2,2,2252,"Inactivo",1234
2253,"Esteban",2,2,2253,"Activo",1234
2254,"Diego",3,3,2254,"Inactivo",1234
2255,"Luis",1,1,2255,"Activo",1234
2256,"Bryan",1,1,2256,"Activo",1234
2257,"Karol",2,2,2257,"Inactivo",1234
2258,"Esteban",2,2,2258,"Activo",1234
2259,"Diego",3,3,2259,"Inactivo",1234
2260,"Luis",1,1,2260,"Activo",1234
2261,"Bryan",1,1,2261,"Activo",1234
2262,"Karol",2,2,2262,"Inactivo",1234
2263,"Esteban",2,2,2263,"Activo",1234
2264,"Diego",3,3,2264,"Inactivo",1234
2265,"Luis",1,1,2265,"Activo",1234
2266,"Bryan",2,2,2266,"Activo",1234
2267,"Karol",2,2,2267,"Inactivo",1234
2268,"Esteban",3,3,2268,"Activo",1234
2269,"Diego",1,1,2269,"Inactivo",1234
2270,"Luis",1,1,2270,"Activo",1234
2271,"Bryan",2,2,2271,"Activo",1234
2272,"Karol",2,2,2272,"Inactivo",1234
2273,"Esteban",3,3,2273,"Activo",1234
2274,"Diego",1,1,2274,"Inactivo",1234
2275,"Luis",1,1,2275,"Activo",1234
2276,"Bryan",2,2,2276,"Activo",1234
2277,"Karol",2,2,2277,"Inactivo",1234
2278,"Esteban",3,3,2278,"Activo",1234
2279,"Diego",1,1,2279,"Inactivo",1234
2280,"Luis",1,1,2280,"Activo",1234
2281,"Bryan",1,1,2281,"Activo",1234
2282,"Karol",2,2,2282,"Inactivo",1234
2283,"Esteban",2,2,2283,"Activo",1234
2284,"Diego",3,3,2284,"Inactivo",1234
2285,"Luis",1,1,2285,"Activo",1234
2286,"Bryan",1,1,2286,"Activo",1234
2287,"Karol",2,2,2287,"Inactivo",1234
2288,"Esteban",2,2,2288,"Activo",1234
2289,"Diego",3,3,2289,"Inactivo",1234
2290,"Luis",1,1,2290,"Activo",1234
2291,"Bryan",1,1,2291,"Activo",1234
2292,"Karol",2,2,2292,"Inactivo",1234
2293,"Esteban",2,2,2293,"Activo",1234
2294,"Diego",3,3,2294,"Inactivo",1234
2295,"Luis",1,1,2295,"Activo",1234
2296,"Bryan",1,1,2296,"Activo",1234
2297,"Karol",2,2,2297,"Inactivo",1234
2298,"Esteban",2,2,2298,"Activo",1234
2299,"Diego",3,3,2299,"Inactivo",1234
2300,"Luis",1,1,2300,"Activo",1234
2301,"Bryan",2,2,2301,"Activo",1234
2302,"Karol",2,2,2302,"Inactivo",1234
2303,"Esteban",3,3,2303,"Activo",1234
2304,"Diego",1,1,2304,"Inactivo",1234
2305,"Luis",1,1,2305,"Activo",1234
2306,"Bryan",2,2,2306,"Activo",1234
2307,"Karol",2,2,2307,"Inactivo",1234
2308,"Esteban",3,3,2308,"Activo",1234
2309,"Diego",1,1,2309,"Inactivo",1234
2310,"Luis",1,1,2310,"Activo",1234
2311,"Bryan",2,2,2311,"Activo",1234
2312,"Karol",2,2,2312,"Inactivo",1234
2313,"Esteban",3,3,2313,"Activo",1234
2314,"Diego",1,1,2314,"Inactivo",1234
2315,"Luis",1,1,2315,"Activo",1234
2316,"Bryan",2,2,2316,"Activo",1234
2317,"Karol",2,2,2317,"Inactivo",1234
2318,"Esteban",3,3,2318,"Activo",1234
2319,"Diego",1,1,2319,"Inactivo",1234
2320,"Luis",1,1,2320,"Activo",1234
2321,"Bryan",2,2,2321,"Activo",1234
2322,"Karol",2,2,2322,"Inactivo",1234
2323,"Esteban",3,3,2323,"Activo",1234
2324,"Diego",1,1,2324,"Inactivo",1234
2325,"Luis",1,1,2325,"Activo",1234
2326,"Bryan",2,2,2326,"Activo",1234
2327,"Karol",2,2,2327,"Inactivo",1234
2328,"Esteban",3,3,2328,"Activo",1234
2329,"Diego",1,1,2329,"Inactivo",1234
2330,"Luis",1,1,2330,"Activo",1234
2331,"Bryan",2,2,2331,"Activo",1234
2332,"Karol",2,2,2332,"Inactivo",1234
2333,"Esteban",1,1,2333,"Activo",1234
2334,"Diego",2,2,2334,"Inactivo",1234
2335,"Luis",2,2,2335,"Activo",1234
2336,"Bryan",3,3,2336,"Activo",1234
2337,"Karol",1,1,2337,"Inactivo",1234
2338,"Esteban",1,1,2338,"Activo",1234
2339,"Diego",2,2,2339,"Inactivo",1234
2340,"Luis",2,2,2340,"Activo",1234
2341,"Bryan",3,3,2341,"Activo",1234
2342,"Karol",1,1,2342,"Inactivo",1234
2343,"Esteban",1,1,2343,"Activo",1234
2344,"Diego",2,2,2344,"Inactivo",1234
2345,"Luis",2,2,2345,"Activo",1234
2346,"Bryan",3,3,2346,"Activo",1234
2347,"Karol",1,1,2347,"Inactivo",1234
2348,"Esteban",1,1,2348,"Activo",1234
2349,"Diego",2,2,2349,"Inactivo",1234
2350,"Luis",2,2,2350,"Activo",1234
2351,"Bryan",3,3,2351,"Activo",1234
2352,"Karol",1,1,2352,"Inactivo",1234
2353,"Esteban",2,2,2353,"Activo",1234
2354,"Diego",2,2,2354,"Inactivo",1234
2355,"Luis",3,3,2355,"Activo",1234
2356,"Bryan",1,1,2356,"Activo",1234
2357,"Karol",1,1,2357,"Inactivo",1234
2358,"Esteban",2,2,2358,"Activo",1234
2359,"Diego",2,2,2359,"Inactivo",1234
2360,"Luis",3,3,2360,"Activo",1234
2361,"Bryan",1,1,2361,"Activo",1234
2362,"Karol",1,1,2362,"Inactivo",1234
2363,"Esteban",2,2,2363,"Activo",1234
2364,"Diego",2,2,2364,"Inactivo",1234
2365,"Luis",3,3,2365,"Activo",1234
2366,"Bryan",1,1,2366,"Activo",1234
2367,"Karol",1,1,2367,"Inactivo",1234
2368,"Esteban",2,2,2368,"Activo",1234
2369,"Diego",2,2,2369,"Inactivo",1234
2370,"Luis",3,3,2370,"Activo",1234
2371,"Bryan",1,1,2371,"Activo",1234
2372,"Karol",2,2,2372,"Inactivo",1234
2373,"Esteban",2,2,2373,"Activo",1234
2374,"Diego",3,3,2374,"Inactivo",1234
2375,"Luis",1,1,2375,"Activo",1234
2376,"Bryan",1,1,2376,"Activo",1234
2377,"Karol",2,2,2377,"Inactivo",1234
2378,"Esteban",2,2,2378,"Activo",1234
2379,"Diego",3,3,2379,"Inactivo",1234
2380,"Luis",1,1,2380,"Activo",1234
2381,"Bryan",1,1,2381,"Activo",1234
2382,"Karol",2,2,2382,"Inactivo",1234
2383,"Esteban",2,2,2383,"Activo",1234
2384,"Diego",3,3,2384,"Inactivo",1234
2385,"Luis",1,1,2385,"Activo",1234
2386,"Bryan",1,1,2386,"Activo",1234
2387,"Karol",1,1,2387,"Inactivo",1234
2388,"Esteban",2,2,2388,"Activo",1234
2389,"Diego",2,2,2389,"Inactivo",1234
2390,"Luis",3,3,2390,"Activo",1234
2391,"Bryan",1,1,2391,"Activo",1234
2392,"Karol",1,1,2392,"Inactivo",1234
2393,"Esteban",2,2,2393,"Activo",1234
2394,"Diego",2,2,2394,"Inactivo",1234
2395,"Luis",3,3,2395,"Activo",1234
2396,"Bryan",1,1,2396,"Activo",1234
2397,"Karol",1,1,2397,"Inactivo",1234
2398,"Esteban",2,2,2398,"Activo",1234
2399,"Diego",2,2,2399,"Inactivo",1234
2400,"Luis",3,3,2400,"Activo",1234
2401,"Bryan",1,1,2401,"Activo",1234
2402,"Karol",1,1,2402,"Inactivo",1234
2403,"Esteban",2,2,2403,"Activo",1234
2404,"Diego",2,2,2404,"Inactivo",1234
2405,"Luis",3,3,2405,"Activo",1234
2406,"Bryan",1,1,2406,"Activo",1234
2407,"Karol",2,2,2407,"Inactivo",1234
2408,"Esteban",2,2,2408,"Activo",1234
2409,"Diego",3,3,2409,"Inactivo",1234
2410,"Luis",1,1,2410,"Activo",1234
2411,"Bryan",1,1,2411,"Activo",1234
2412,"Karol",2,2,2412,"Inactivo",1234
2413,"Esteban",2,2,2413,"Activo",1234
2414,"Diego",3,3,2414,"Inactivo",1234
2415,"Luis",1,1,2415,"Activo",1234
2416,"Bryan",1,1,2416,"Activo",1234
2417,"Karol",2,2,2417,"Inactivo",1234
2418,"Esteban",2,2,2418,"Activo",1234
2419,"Diego",3,3,2419,"Inactivo",1234
2420,"Luis",1,1,2420,"Activo",1234
2421,"Bryan",1,1,2421,"Activo",1234
2422,"Karol",2,2,2422,"Inactivo",1234
2423,"Esteban",2,2,2423,"Activo",1234
2424,"Diego",3,3,2424,"Inactivo",1234
2425,"Luis",1,1,2425,"Activo",1234
2426,"Bryan",1,1,2426,"Activo",1234
2427,"Karol",2,2,2427,"Inactivo",1234
2428,"Esteban",2,2,2428,"Activo",1234
2429,"Diego",3,3,2429,"Inactivo",1234
2430,"Luis",1,1,2430,"Activo",1234
2431,"Bryan",1,1,2431,"Activo",1234
2432,"Karol",2,2,2432,"Inactivo",1234
2433,"Esteban",2,2,2433,"Activo",1234
2434,"Diego",3,3,2434,"Inactivo",1234
2435,"Luis",1,1,2435,"Activo",1234
2436,"Bryan",1,1,2436,"Activo",1234
2437,"Karol",2,2,2437,"Inactivo",1234
